Council area,Year,Sex,Age,Population
Aberdeen City,2011,Male,26,2130
Aberdeen City,2011,Male,27,2124
Aberdeen City,2011,Male,28,2148
Aberdeen City,2011,Male,29,2088
Aberdeen City,2011,Male,30,2029
Aberdeen City,2011,Male,31,1896
Aberdeen City,2011,Male,32,1876
Aberdeen City,2011,Male,33,1669
Aberdeen City,2011,Male,34,1637
Aberdeen City,2011,Male,35,1613
Aberdeen City,2011,Male,36,1505
Aberdeen City,2011,Male,37,1505
Aberdeen City,2011,Male,38,1580
Aberdeen City,2011,Male,39,1501
Aberdeen City,2011,Male,40,1606
Aberdeen City,2011,Male,41,1400
Aberdeen City,2011,Male,42,1498
Aberdeen City,2011,Male,43,1490
Aberdeen City,2011,Male,44,1586
Aberdeen City,2011,Male,45,1445
Aberdeen City,2011,Male,46,1559
Aberdeen City,2011,Male,47,1476
Aberdeen City,2011,Male,48,1591
Aberdeen City,2011,Male,49,1527
Aberdeen City,2011,Male,50,1413
Aberdeen City,2011,Male,51,1450
Aberdeen City,2011,Male,52,1453
Aberdeen City,2011,Male,53,1419
Aberdeen City,2011,Male,54,1408
Aberdeen City,2011,Male,55,1394
Aberdeen City,2011,Male,56,1323
Aberdeen City,2011,Male,57,1360
Aberdeen City,2011,Male,58,1291
Aberdeen City,2011,Male,59,1227
Aberdeen City,2011,Male,60,1203
Aberdeen City,2011,Male,61,1233
Aberdeen City,2011,Male,62,1253
Aberdeen City,2011,Male,63,1235
Aberdeen City,2011,Male,64,1330
Aberdeen City,2011,Male,65,983
Aberdeen City,2011,Male,66,763
Aberdeen City,2011,Male,67,803
Aberdeen City,2011,Male,68,830
Aberdeen City,2011,Male,69,777
Aberdeen City,2011,Male,70,696
Aberdeen City,2011,Male,71,711
Aberdeen City,2011,Male,72,670
Aberdeen City,2011,Male,73,719
Aberdeen City,2011,Male,74,645
Aberdeen City,2011,Male,75,594
Aberdeen City,2011,Male,76,586
Aberdeen City,2011,Male,77,591
Aberdeen City,2011,Male,78,518
Aberdeen City,2011,Male,79,543
Aberdeen City,2011,Male,80,470
Aberdeen City,2011,Male,81,409
Aberdeen City,2011,Male,82,358
Aberdeen City,2011,Male,83,309
Aberdeen City,2011,Male,84,328
Aberdeen City,2011,Male,85,265
Aberdeen City,2011,Male,86,243
Aberdeen City,2011,Male,87,176
Aberdeen City,2011,Male,88,114
Aberdeen City,2011,Male,89,138
Aberdeen City,2011,Male,90,361
Aberdeenshire,2011,Female,0,1445
Aberdeenshire,2011,Female,1,1509
Aberdeenshire,2011,Female,2,1580
Aberdeenshire,2011,Female,3,1420
Aberdeenshire,2011,Female,4,1425
Aberdeenshire,2011,Female,5,1438
Aberdeenshire,2011,Female,6,1395
Aberdeenshire,2011,Female,7,1352
Aberdeenshire,2011,Female,8,1382
Aberdeenshire,2011,Female,9,1345
Aberdeenshire,2011,Female,10,1346
Aberdeenshire,2011,Female,11,1410
Aberdeenshire,2011,Female,12,1523
Aberdeenshire,2011,Female,13,1477
Aberdeenshire,2011,Female,14,1496
Aberdeenshire,2011,Female,15,1490
Aberdeenshire,2011,Female,16,1606
Aberdeenshire,2011,Female,17,1629
Aberdeenshire,2011,Female,18,1458
Aberdeenshire,2011,Female,19,1291
Aberdeenshire,2011,Female,20,1209
Aberdeenshire,2011,Female,21,1200
Aberdeenshire,2011,Female,22,1178
Aberdeenshire,2011,Female,23,1286
Aberdeenshire,2011,Female,24,1307
Aberdeenshire,2011,Female,25,1290
Aberdeenshire,2011,Female,26,1326
Aberdeenshire,2011,Female,27,1318
Aberdeenshire,2011,Female,28,1357
Aberdeenshire,2011,Female,29,1477
Aberdeenshire,2011,Female,30,1436
Aberdeenshire,2011,Female,31,1544
Aberdeenshire,2011,Female,32,1462
Aberdeenshire,2011,Female,33,1439
